Index Number,Stop Number,Common Stop Name,Street Name,Town Name,Latitude,Longitude
IE10790,242511,Willow Bank,,,51.9164,-8.4915
IE10791,242521,Fairfield Heights,,,51.9151,-8.4899
IE10792,242531,Fairfield Road,,,51.9156,-8.4877
IE10793,242631,O'Connell Street,,,51.9083,-8.474
IE10794,242601,Watercourse Road,,,51.906,-8.4742
IE10795,241721,Saint Patrick's Street,,,51.8996,-8.4707
IE10796,240501,Daunt's Square,,,51.8982,-8.4735
IE10797,241481,Grand Parade,,,51.8967,-8.4746
IE10798,250841,City Hall,,,51.8964,-8.4659
IE10799,241631,Evergreen Road,,,51.8885,-8.468
IE10800,242201,Turner's Cross,,,51.8867,-8.4664
IE10801,243821,Turner's Cross Stadium,,,51.8855,-8.4665
IE10802,242211,Cemetery Cross,,,51.8831,-8.4685
IE10803,242221,O'Growney Crescent,,,51.882,-8.4713
IE10804,242231,Connolly Road,,,51.8822,-8.4753
IE10805,242241,Clarkes Road,,,51.8824,-8.4777
IE10806,242251,Friar's Court,,,51.8797,-8.4783
IE10807,242261,Connolly Green,,,51.8788,-8.4809
IE10808,242281,Pearse Road West,,,51.8838,-8.4842
IE10809,240511,Washington Street,,,51.8974,-8.4799
IE10810,240521,Lancaster Quay,,,51.8962,-8.4853
IE10811,240531,UCC Glucksman,,,51.8958,-8.4875
IE10812,241731,UCC Donovans Road,,,51.8936,-8.4891
IE10813,241741,UCC Boole Library,,,51.8921,-8.4915
IE10814,241751,UCC Food Science,,,51.8917,-8.4946
IE10815,241951,Bon Secours Hospital,,,51.8911,-8.4973
IE10816,241761,UCC Brookfield,,,51.8903,-8.4998
IE10817,241771,Orchard Road,,,51.8892,-8.5018
IE10818,242011,Melbourn Road,,,51.8826,-8.5282
IE10819,241851,Leesdale,,,51.8855,-8.5314
IE10820,241861,Rossa Avenue North,,,51.8889,-8.5303
IE10821,233531,IDA Model Farm,,,51.8889,-8.5257
IE10822,241901,Veterinary Laboratory,,,51.889,-8.5194
IE10823,241881,Farranlea Park,,,51.8884,-8.5148
IE10824,241921,Bishopstown Park,,,51.8888,-8.5099
IE10825,241911,Dennehy's Cross,,,51.889,-8.5078
IE10826,241931,Orchard Road,,,51.8893,-8.5017
IE10827,241941,UCC Brookfield,,,51.8902,-8.5001
IE10828,243831,UCC Food Science,,,51.8918,-8.4945
IE10829,241971,UCC Boole Library,,,51.8922,-8.4911
IE10830,241981,UCC Donovans Road,,,51.8937,-8.4892
IE10831,240131,Mardyke Walk,,,51.8966,-8.4883
IE10832,240141,Presentation College,,,51.8972,-8.4849
IE10833,240681,Mercy Hospital,,,51.8983,-8.4807
IE10834,240691,Daunt's Square,,,51.8982,-8.4756
IE10835,241991,Saint Patrick's Street,,,51.8997,-8.4709
IE10836,255141,Redforge Road,,,51.9189,-8.4726
IE10837,255151,Old Mallow Road,,,51.921,-8.478
IE10838,268501,Emerald View,,,51.9231,-8.485
IE10839,235751,Emerald View,,,51.9237,-8.4857
IE10840,255131,Old Mallow Road,,,51.9208,-8.477
IE10841,255161,Redforge Road,,,51.9187,-8.4723
IE10842,201191,Douglas Church Road,,,51.8735,-8.4397
IE10843,240801,Douglas West,,,51.8768,-8.4405
IE10844,240811,Douglas Community School,,,51.8776,-8.4424
IE10845,240821,Dunmahon,,,51.8796,-8.4459
IE10846,240831,Glencurrig,,,51.8802,-8.4483
IE10847,240841,Rosebank South,,,51.8818,-8.453
IE10848,240851,Loreto Park,,,51.8826,-8.4548
IE10849,240871,Sunview Terrace,,,51.8853,-8.4621
IE10850,241081,South Mall,,,51.8969,-8.4708
IE10851,240931,Sunview Terrace,,,51.8854,-8.4619
IE10852,235971,Whitethorn,,,51.8871,-8.4546
IE10853,240941,Loreto Park,,,51.8825,-8.4545
IE10854,241101,Glencurrig,,,51.8807,-8.4493
IE10855,240961,Dunmahon,,,51.8797,-8.4457
IE10856,241091,Douglas Community School,,,51.8777,-8.4423
IE10857,240971,Douglas West,,,51.8768,-8.4402
IE10858,240981,Douglas Church Road,,,51.8747,-8.4397
IE10859,241361,Church Street,,,51.8764,-8.4391
IE10860,241371,Douglas Shopping Centre,,,51.878,-8.4368
IE10861,241381,Reeves Wood,,,51.8791,-8.4385
IE10862,241391,Clermont Avenue,,,51.8808,-8.442
IE10863,241411,Eglantine Park,,,51.8828,-8.4465
IE10864,241401,Ballincurrig Park,,,51.8838,-8.4482
IE10865,241421,Rosebank North,,,51.8853,-8.4511
IE10866,241431,Whitethorn,,,51.8865,-8.4535
IE10867,241441,Bellair Estate,,,51.8883,-8.4572
IE10868,241451,Southern Road,,,51.8907,-8.4636
IE10869,241461,Grand Parade,,,51.8965,-8.4747
IE10870,241471,Saint Patrick's Street,,,51.8996,-8.4709
IE10871,240191,York Hill,,,51.9021,-8.4638
IE10872,240201,Summerhill North,,,51.903,-8.4603
IE10873,296141,Saint Luke's Cross,,,51.9051,-8.4579
IE10874,241621,Harrington Square,,,51.9079,-8.4562
IE10875,241541,Gordon's Hill,,,51.9117,-8.4505
IE10876,241551,Ballyvolane Shopping Centre,,,51.9154,-8.4471
IE10877,241561,Ashgrove Villas,,,51.9179,-8.448
IE10878,241571,Kempton Park,,,51.9202,-8.4542
IE10879,241581,Brookwood,,,51.9245,-8.4568
IE10880,241611,Glenheights Road,,,51.9178,-8.4629
IE10881,241641,Ballyvolane Fire Station,,,51.9152,-8.4626
IE10882,241511,Ballyvolane,,,51.9171,-8.4476
IE10883,241521,Oakpark,,,51.914,-8.4473
IE10884,241531,Gordon's Hill,,,51.9115,-8.4507
IE10885,240441,Harrington Square,,,51.9086,-8.4554
IE10886,240451,Windsor Terrace,,,51.9069,-8.4574
IE10887,240461,Saint Luke's Cross,,,51.9048,-8.4576
IE10888,240481,York Hill,,,51.9018,-8.4641
IE10889,241221,Southern Road,,,51.8921,-8.4654
IE10890,241231,Saint Finbarr's Hospital,,,51.8901,-8.4618
IE10891,241241,Bellair Estate,,,51.8886,-8.4576
IE10892,241251,Rosebank North,,,51.8859,-8.4521
IE10893,241261,Ballincurrig Park,,,51.884,-8.4483
IE10894,241271,Endsleigh Estate,,,51.8816,-8.4436
IE10895,241281,Clermont Avenue,,,51.8803,-8.4408
IE10896,241301,Douglas Shopping Centre,,,51.8781,-8.4366
IE10897,241291,Church Street,,,51.8764,-8.4389
IE10898,213241,Saint Christopher's Drive,,,51.9098,-8.4476
IE10899,245851,Saint Christopher's Drive,,,51.9094,-8.4477
IE10900,214481,Ardmahon Estate,,,51.8844,-8.436
IE10901,240311,Glenamoy Lawn,,,51.9135,-8.4335
IE10902,240321,Knights Court,,,51.912,-8.4394
IE10903,240331,Saint Joseph's Church,,,51.9099,-8.4499
IE10904,240541,Western Terrace,,,51.895,-8.4925
IE10905,240551,Castlewhite Apartments,,,51.8943,-8.4964
IE10906,240561,UCC Western Gateway,,,51.8936,-8.5002
IE10907,240341,Wilton Road,,,51.8861,-8.5067
IE10908,240591,Liam Lynch Park,,,51.8842,-8.5069
IE10909,240601,Bishopscourt Drive,,,51.8801,-8.515
IE10910,240611,Looney's Cross,,,51.8794,-8.5173
IE10911,240621,Garrane Lane,,,51.8782,-8.52
IE10912,240641,Scoil an Spioraid Naoimh,,,51.8781,-8.5278
IE10913,240651,Uam Var Avenue,,,51.8767,-8.5324
IE10914,241141,Halldene Estate,,,51.8747,-8.5384
IE10915,240041,Garrane Lane,,,51.8785,-8.5195
IE10916,240051,Looney's Cross,,,51.8795,-8.5174
IE10917,240101,UCC Western Gateway,,,51.8938,-8.4996
IE10918,240111,Castlewhite Apartments,,,51.8942,-8.4975
IE10919,240121,Western Terrace,,,51.8953,-8.4913
IE10920,240211,Windsor Terrace,,,51.9072,-8.4572
IE10921,289981,Dillon's Cross,,,51.9093,-8.4543
IE10922,240221,Saint Joseph's Church,,,51.9103,-8.4485
IE10923,240231,Mayfield Library,,,51.9112,-8.4433
IE10924,240241,Iona Park,,,51.9118,-8.4383
IE10925,240251,Colmcille Avenue,,,51.9104,-8.4349
IE10926,240261,Kerry Road,,,51.9102,-8.4307
IE10927,242751,Grand Parade,,,51.8968,-8.4746
IE10928,242941,City Gate,,,51.8867,-8.4074
IE10929,242951,Central Statistics Office,,,51.8895,-8.4103
IE10930,242961,Skehard Lawn,,,51.8897,-8.4142
IE10931,242971,Clover Lawn,,,51.8886,-8.4191
IE10932,242981,Ashleigh Rise,,,51.8871,-8.4243
IE10933,242991,Park Hill,,,51.8869,-8.4266
IE10934,288821,Silverdale Road,,,51.8873,-8.4329
IE10935,243011,Sundrive Park,,,51.8892,-8.4431
IE10936,243021,Ballinlough Community Centre,,,51.8896,-8.4462
IE10937,243161,Pic Du Jer Park,,,51.8897,-8.4494
IE10938,243031,Ballinlough Church,,,51.8898,-8.4513
IE10939,243041,Knockrea Lawn,,,51.89,-8.454
IE10940,243051,French's Quay,,,51.8953,-8.4767
IE10941,284141,Saint Fin Barre's Cathedral,,,51.8947,-8.4795
IE10942,243061,Noonan Road,,,51.8929,-8.4831
IE10943,243071,Phair's Cross,,,51.8918,-8.4849
IE10944,243081,Denroche's Cross,,,51.8909,-8.4879
IE10945,289961,Dorgan's Road,,,51.8889,-8.4929
IE10946,243091,Glasheen Park,,,51.8873,-8.4956
IE10947,243101,Flannery's Pub,,,51.8856,-8.4995
IE10948,243111,Clashduv Estate,,,51.8842,-8.4988
IE10949,243121,Clashduv Road,,,51.8822,-8.4964
IE10950,243131,Riverview Estate,,,51.8804,-8.4985
IE10951,243141,Southbury Road,,,51.8778,-8.502
IE10952,243151,Summerstown Road,,,51.8802,-8.5032
IE10953,242681,Flannery's Pub,,,51.8857,-8.4998
IE10954,242691,Glasheen Park,,,51.8866,-8.4968
IE10955,242701,The Orchards,,,51.8881,-8.4946
IE10956,242711,Dorgan's Road,,,51.8895,-8.4918
IE10957,242721,Denroche's Cross,,,51.8911,-8.4875
IE10958,242731,Phair's Cross,,,51.8919,-8.4851
IE10959,296501,Noonan Road,,,51.8931,-8.4824
IE10960,284791,Saint Fin Barre's Cathedral,,,51.8956,-8.4812
IE10961,242741,Wandesford Quay,,,51.8965,-8.4796
IE10962,242761,Knockrea Lawn,,,51.8901,-8.4538
IE10963,210031,Ballinlough Church,,,51.8898,-8.4501
IE10964,242781,Ballinlough Community Centre,,,51.8896,-8.4459
IE10965,242791,Sundrive Park,,,51.8893,-8.443
IE10966,242801,Shrewsbury,,,51.8885,-8.4393
IE10967,242811,Carrigmore Park,,,51.8884,-8.4351
IE10968,242821,Silverdale Road,,,51.8865,-8.432
IE10969,242831,Ashleigh Rise,,,51.8877,-8.4226
IE10970,242841,Clover Lawn,,,51.8886,-8.4194
IE10971,242871,Central Statistics Office,,,51.8896,-8.4101
IE10972,242881,City Gate,,,51.8866,-8.407
IE10973,242891,Mahon Point West,,,51.8854,-8.3994
IE10974,242911,Jacob's Island,,,51.8824,-8.3947
IE10975,242901,The Sanctuary,,,51.8846,-8.3934
IE10976,242921,Jacob's Island,,,51.8822,-8.3948
IE10977,212101,Glenheights Park,,,51.9194,-8.4607
IE10978,243501,Glenthorn Drive,,,51.9195,-8.4643
IE10979,243511,Glenthorn Road,,,51.9194,-8.4663
IE10980,243521,Upper Dublin Hill,,,51.9194,-8.468
IE10981,243531,Delaney Park,,,51.9168,-8.4692
IE10982,243541,Dublin Hill Lower,,,51.9153,-8.4696
IE10983,243571,Mount Farran,,,51.9115,-8.4681
IE10984,243581,Thomas Kent Park,,,51.9111,-8.4641
IE10985,243591,Comeragh Park,,,51.9112,-8.4588
IE10986,243601,Mourne Avenue,,,51.9106,-8.4578
IE10987,243611,Mourne Avenue,,,51.9102,-8.4572
IE10988,243621,Comeragh Park,,,51.9112,-8.459
IE10989,243631,Thomas Kent Park,,,51.9111,-8.4628
IE10990,243641,Mount Farran,,,51.9119,-8.4682
IE10991,243671,Dublin Hill Lower,,,51.9158,-8.4698
IE10992,243681,Delaney Park,,,51.9178,-8.4691
IE10993,243691,Glenthorn Road,,,51.9193,-8.4672
IE10994,243711,Glenthorn Drive,,,51.9197,-8.4648
IE10995,243411,Willow Place,,,51.8777,-8.4934
IE10996,243421,Deanwood Avenue,,,51.879,-8.4922
IE10997,243431,Edward Walsh Road,,,51.8813,-8.4895
IE10998,243441,Earlwood Estate,,,51.8842,-8.4875
IE10999,243451,The Lough,,,51.8861,-8.4859
IE11000,243461,Westbourne Terrace,,,51.8877,-8.4851
IE11001,243471,Valentine Villas,,,51.8892,-8.4847
IE11002,243481,Lough Road,,,51.8913,-8.4844
IE11003,428971,South Main Street,,,51.8973,-8.477
IE11004,289971,Lough Road,,,51.8913,-8.4843
IE11005,243201,Westbourne Terrace,,,51.8881,-8.4848
IE11006,243211,The Lough,,,51.8859,-8.4859
IE11007,243221,Earlwood Estate,,,51.8842,-8.4873
IE11008,243231,Edward Walsh Road,,,51.8812,-8.4894
IE11009,243241,Deanwood Avenue,,,51.879,-8.492
IE11010,243251,Willow Place,,,51.8771,-8.4938
IE11011,243311,Wilton Shopping Centre,,,51.8805,-8.5065
IE11012,242051,South Mall,,,51.8973,-8.4689
IE11013,231941,Douglas East,,,51.8771,-8.4355
IE11014,243791,Ardmahon Estate,,,51.8841,-8.437
IE11015,243801,Well Road,,,51.8852,-8.4343
IE11016,243721,Pearse Square,,,51.8839,-8.4826
IE11017,231531,County Hall,,,51.8931,-8.5091
IE11018,243841,Mount Pleasant Road,,,51.8886,-8.4726
IE11019,243851,Derrynane Road,,,51.8872,-8.4738
IE11020,246241,Derrynane Road,,,51.8873,-8.4744
IE11021,244031,Cassidy's Avenue,,,51.9075,-8.459
IE11022,244041,Collins Barracks,,,51.9067,-8.4624
IE11023,244051,Lansdowne Court,,,51.9057,-8.4691
IE11024,244061,Collins Barracks,,,51.907,-8.4618
IE11025,242641,Bride Valley View,,,51.9185,-8.4917
IE11026,213251,Commons Road,,,51.9162,-8.4739
IE11027,213271,The Commons Inn,,,51.9214,-8.4879
IE11028,213541,North Point,,,51.9247,-8.4929
IE11029,213551,New Mallow Road,,,51.9229,-8.4896
IE11030,213561,The Commons Inn,,,51.9211,-8.4864
IE11031,213571,Shandon Works,,,51.9188,-8.4794
IE11032,213581,Commons Road,,,51.9166,-8.4739
IE11033,243171,Cork Bus Station,,,51.8998,-8.4669
IE11034,244241,Rossa Avenue North,,,51.889,-8.5335
IE11035,244361,Ballinure Road,,,51.8899,-8.4001
IE11036,244381,Kinvara Avenue,,,51.9254,-8.4628
IE11037,244161,Washington Street,,,51.8974,-8.4801
IE11038,244421,County Hall,,,51.8932,-8.5075
IE11039,215281,Dunville Villas,,,51.8754,-8.5239
IE11040,214951,Dunville Villas,,,51.8754,-8.5238
IE11041,244461,Cork Kent Station,,,51.9024,-8.4578
IE11042,244901,Bellvue Villas,,,51.9028,-8.4403
IE11043,244511,Tivoli Gardens,,,51.9031,-8.4266
IE11044,244871,Tivoli Gardens,,,51.903,-8.427
IE11045,244921,Water Street,,,51.9027,-8.4495
IE11046,241701,Grattan Hill,,,51.9026,-8.4552
IE11047,241711,Nelson's Terrace,,,51.9028,-8.4523
IE11048,152031,Water Street,,,51.9028,-8.4496
IE11049,244471,Beale's Hill,,,51.9029,-8.4463
IE11050,244481,Bellvue Villas,,,51.9028,-8.4392
IE11051,244491,Woodhill Villas,,,51.9025,-8.4352
IE11052,244501,Trafalgar Hill,,,51.903,-8.4297
IE11053,244881,Trafalgar Hill,,,51.9028,-8.4307
IE11054,244891,Woodhill Villas,,,51.9023,-8.4354
IE11055,244911,Beale's Hill,,,51.9028,-8.4464
IE11056,244171,Murmont Avenue,,,51.9095,-8.4439
IE11057,244181,Murmont Road,,,51.9105,-8.4384
IE11058,245841,Murmont Avenue,,,51.9092,-8.4449
IE11059,245951,Presentation School,,,51.8848,-8.4769
IE11060,246361,Saint Michael's Drive,,,51.8872,-8.4003
IE11061,246371,Saint Michael's Drive,,,51.8871,-8.404
IE11062,243341,CUH Emergency Department,,,51.883,-8.5081
IE11063,246411,Shanakiel Road,,,51.8984,-8.5054
IE11064,246501,Ashmount,,,51.9099,-8.4199
IE11065,246481,Ashmount,,,51.9095,-8.4195
IE11066,246491,Ashmount Court,,,51.9082,-8.4192
IE11067,246591,Belfield Abbey,,,51.8911,-8.4458
IE11068,246551,Yorkboro,,,51.8916,-8.4565
IE11069,246611,Lee Fields,,,51.894,-8.5176
IE11070,246201,Páirc Uí Chaoimh,,,51.8975,-8.4356
IE11071,246601,Elderwood,,,51.8917,-8.4415
IE11072,246531,Elderwood,,,51.8915,-8.4415
IE11073,246191,Páirc Uí Chaoimh,,,51.8978,-8.4384
IE11074,246791,Ferney Road,,,51.8978,-8.3982
IE11075,246851,Ringmahon Park,,,51.8916,-8.395
IE11076,246861,Estuary Drive,,,51.8883,-8.394
IE11077,246731,Estuary Drive,,,51.8884,-8.3938
IE11078,246811,Courtown Drive,,,51.9078,-8.5093
IE11079,246991,Mile Stream,,,51.901,-8.513
IE11080,246521,Páirc Uí Rinn,,,51.8922,-8.4366
IE11081,247031,Friar's Court,,,51.8776,-8.4776
IE11082,247051,Ballinure Avenue,,,51.8908,-8.4014
IE11083,247061,Ballinure Place,,,51.8907,-8.4067
IE11084,247121,Mahon Point East,,,51.8868,-8.3954
IE11085,210231,MTU Bishopstown,,,51.8848,-8.5326
IE11086,243881,Saint Patrick's Street,,,51.8994,-8.4711
IE11087,247211,Lotabeg Green,,,51.9127,-8.421
IE11088,213814,Parnell Place,,,51.8993,-8.4673
IE11089,8370TR000036,Centra Store,Saint Patricks Street,Centra Store,51.8983,-8.4757
IE11090,8370TR000035,Touramerica.Ie Store,Saint Patricks Street,Touramerica.Ie Store,51.8985,-8.4751
IE11091,8370TR000028,Marks And Spencer,Merchants Quay,Marks And Spencer,51.9,-8.4691
IE11092,8370TR000029,Marks And Spencer,Saint Patricks Street,Marks And Spencer,51.8997,-8.4707
IE11093,8370TR000027,Cork Bus Station,Parnell Place,Cork Bus Station,51.8992,-8.4673
IE11094,8370TR000039,Water Fountain,Grand Parade,Water Fountain,51.897,-8.4749
IE11095,8370TR000040,Coffee Station Shop,Grand Parade,Coffee Station Shop,51.8965,-8.4747
IE11096,8370TR000271,Cork Kent Train Station,N8 Lower Glanmire Road,Cork Kent Train Station,51.9021,-8.4575
IE11097,8370TR000270,Cork Kent Train Station,N8 Lower Glanmire Road,Cork Kent Train Station,51.9021,-8.4582
IE11098,8370TR000269,Eco Restaurant,Douglas East,Eco Restaurant,51.8772,-8.436
IE11099,8370TR000033,Wallis Store,Saint Patricks Street,Wallis Store,51.8982,-8.4733
IE11100,8370TR000032,Lifestyle Sports Store,Saint Patricks Street,Lifestyle Sports Store,51.8983,-8.4726
IE11101,8370TR000031,Dunnes Stores,Saint Patricks Street,Dunnes Stores,51.8988,-8.4715
IE11102,8370TR000030,Black Tie Store,Saint Patricks Street,Black Tie Store,51.9,-8.4705
IE11103,8370TR000034,Buer King Restaurant,Saint Patricks Street,Buer King Restaurant,51.8984,-8.4746
IE11104,8370TR000038,Chambers Bar,Washington Street,Chambers Bar,51.8976,-8.4789
IE11105,213811,Parnell Place,,Cork Parnell Place Bus Station,51.8992,-8.466
IE11106,210361,Black Ash Park and Ride,,Black Ash Park,51.8781,-8.4669
IE11107,897521,Help Industries Tramore Road,Tramore Road,Help Industries Tramore Road,51.8768,-8.4813
IE11108,897511,Tramore Road,,Help Industries Tramore Road,51.8768,-8.4813
IE11109,243961,Pouladuff Road,,,51.8769,-8.4848
IE11110,240781,Donnybrook Hill,,,51.8712,-8.4387
IE11111,213261,Shandon Works,,,51.9186,-8.4793
IE11112,245831,Murmont Road,,,51.9101,-8.4402
IE11113,246801,Cork Bus Station,,,51.8995,-8.467
IE11114,248091,Dunmore Gardens,,,51.9087,-8.5015
IE11115,248101,Kilmore Heights,,,51.9079,-8.5056
IE11116,248041,Cork Kent Station,,,51.9022,-8.4582
IE11117,248051,Sylvan Bank,,,51.8897,-8.4192
IE11118,248061,Courtown Drive,,,51.9059,-8.5075
IE11119,248071,Courtown Park,,,51.907,-8.5092
IE11120,248081,Courtown Drive,,,51.908,-8.509
IE11121,247811,Cork Bus Station,Clontarf Street,,51.8988,-8.4655
IE11122,248141,Marina Commercial Park,,,51.8981,-8.4477
IE11123,248121,Centre Park Road,,,51.8976,-8.4537
IE11124,248131,Centre Park Road,,,51.8975,-8.4531
IE11125,248151,Marina Commercial Park,,,51.898,-8.4486
IE11126,248161,Blackrock Village,,,51.8966,-8.4122
IE11127,248171,Dundanion Court,,,51.8962,-8.4239
IE11128,248181,Blackrock Church,,,51.8971,-8.4174
IE11129,248191,Convent Road,,,51.8953,-8.4102
IE11130,8370IR0126,Cork (Kent),,Cork Kent,51.9014,-8.4583
IE11131,244151,University Hospital,,,51.882,-8.5104
IE11132,243001,Shrewsbury,,,51.8884,-8.4398
IE11133,213141,Lotamore House,,,51.9056,-8.4059
IE11134,246281,Meadow Grove Estate,,,51.8936,-8.4077
IE11135,246291,Dunlocha Cottages,,,51.8946,-8.4046
IE11136,837000048,Church,,,51.8941,-8.5031
IE11137,15057,Dennehy's Cross,Magazine Road,,51.889,-8.5047
IE11138,837000050,College Commercial Park,,,51.8891,-8.5059
IE11139,11052,Cork Anderson's Quay,,,51.8998,-8.4651
IE11140,11053,Cork Alfred Street,,,51.9013,-8.4648
IE11141,11054,Cork Saint Patrick's Quay,,,51.9007,-8.4672
IE11142,249981,Mulgrave Road,,,51.9012,-8.4732
IE11143,249991,Mulgrave Road,,,51.9013,-8.4738
IE11144,248621,Merchants Quay,,,51.9002,-8.4697
IE11145,248631,Cemetery Cross,,,51.8837,-8.468
IE11146,299971,Knocknaheeny Avenue,Knocknaheeny Avenue,,51.9079,-8.4985
IE11147,258981,Coburg Street,Coburg Street,,51.9018,-8.4707
IE11148,258971,Coburg Street,,,51.9017,-8.4708
IE11149,216581,MacCurtain Street,,,51.9014,-8.4669
IE11150,216531,MacCurtain Street,,,51.9013,-8.4667
IE11151,216671,Bridge Street,Bridge Street,,51.9014,-8.4702
IE11152,216681,Bridge Street,,,51.9013,-8.4703
IE11153,247281,Deane Street,Deane Street,,51.8991,-8.4662
IE11154,210421,Lavitt's Quay,,,51.9006,-8.4751
IE11155,247631,Merchants Quay,,,51.9001,-8.4693
IE11156,247041,Sullivans Quay,Sullivan's Quay,,51.8956,-8.4741
IE11157,216411,Ashgrove Villas,Ballyhooly New Road,,51.9181,-8.4482
IE11158,216441,Valebrook,Ballyvolane Road,,51.9163,-8.4497
IE11159,216461,Kempton Park,Ballyhooly New Road,,51.9204,-8.4543
IE11160,216481,Parnell Place,Parnell Place,,51.8982,-8.4672
IE11161,216541,Upper Dublin Hill,,,51.9202,-8.4678
IE11162,216551,Leitrim Street,Leitrim Street,,51.9028,-8.4718
IE11163,216561,Glen Rovers,,,51.9172,-8.4647
IE11164,216571,Glenthorn Drive,,,51.9191,-8.4597
IE11165,216591,Kinvara Park,,,51.9235,-8.4663
IE11166,216601,Wilton Lawn,,,51.8836,-8.5051
IE11167,216621,Kinvara Park,,,51.923,-8.4667
IE11168,216631,Kinvara Avenue,,,51.9256,-8.4634
IE11169,216641,Ballyvolane Fire Station,,,51.9153,-8.4639
IE11170,216651,Mervue Crescent,,,51.9196,-8.4594
IE11171,216661,Murphys Rock,,,51.9234,-8.4587
IE11172,216691,Ballyvolane Shopping Centre,Ballyhooly New Road,,51.9164,-8.4467
IE11173,216701,Springfield Road,North Ring Road,,51.912,-8.4289
IE11174,216711,Árd na Rí,,,51.9187,-8.4309
IE11175,216731,Brookvale,,,51.9177,-8.4441
IE11176,216941,Avonmore Park,,,51.9131,-8.4354
IE11177,216951,Kerry Road,,,51.9138,-8.4327
IE11178,216971,Melbourne Avenue,,,51.8828,-8.5281
IE11179,217101,Scoil Íosagáin,Knockpogue Avenue,,51.9105,-8.4847
IE11180,217121,Victoria Villas,Western Road,,51.8941,-8.5033
IE11181,217141,Strawberry Hill,,,51.898,-8.5001
IE11182,217151,Mile Stream,Hollymount Estate,,51.9011,-8.5137
IE11183,217161,Shanakiel Park,Saint Annes,,51.8999,-8.5064
IE11184,217171,Strawberry Hill,Shanakiel,,51.898,-8.5005
IE11185,217181,Upper Fairhill,,,51.9113,-8.4871
IE11186,217191,Blackpool Shopping Centre,Redforge Road,,51.9159,-8.4701
IE11187,217381,Green Street,Green Street,,51.8913,-8.481
IE11188,217931,Boherboy Road,,,51.9126,-8.4289
IE11189,246651,Saint Patrick's Quay,,,51.9009,-8.4694
IE11190,12963,Bishopstown (Event Stop),,,51.8728,-8.5234
IE11191,12970,Blackrock (Event Stop),,,51.8927,-8.4194
IE11192,13204,North Monastery Road (Event Stop),North Monastery Road,,51.9068,-8.4798
IE11193,13205,The Marquee (Event Stop),,,51.9,-8.4408
IE11194,13206,Deanrock (Event Stop),Deanrock Cottages,,51.8769,-8.4951
IE11195,218241,Hollyhill,,,51.905,-8.5168
IE11196,991031,Farranree Church,,,51.9136,-8.4837
IE11197,218251,Churchfield Green,Churchfield Green,,51.9078,-8.4948
IE11198,218221,Hollyhill,,,51.9051,-8.5162
IE11199,218541,Shanakiel Park,Saint Annes,,51.8998,-8.5062
IE11200,218641,Cork Kent Station,Railway Square,,51.9015,-8.4602
IE11201,218121,Penrose Quay,Saint Patrick's Quay,,51.9003,-8.4645
IE11202,218771,Rosemount,Kilcully Road,,51.9369,-8.4703
IE11203,218781,Kilcoole,,,51.9346,-8.4614
IE11204,218791,Carrig Court,,,51.9292,-8.4638
IE11205,218801,Kinvara House,,,51.9273,-8.4653
IE11206,218671,Thorndale,,,51.9216,-8.4674
IE11207,218681,Kinvara House,City North Business Park,,51.9272,-8.4656
IE11208,218691,Carrig Court,,,51.9292,-8.464
IE11209,218701,Kilcoole,,,51.9344,-8.4617
IE11210,218711,Rosemount,Kilcully Road,,51.9368,-8.4702
IE11211,220041,Blarney Business Park,,,51.9405,-8.5496
IE11212,220031,Blarney NCT Centre,,,51.936,-8.5469
IE11213,218921,Tower,Blarney Road,,51.9254,-8.6072
IE11214,218931,Glenview Terrace,,,51.9242,-8.6058
IE11215,218941,Gleann Fia,,,51.9221,-8.5989
IE11216,218951,Knocknagorty,,,51.9156,-8.5789
IE11217,218971,Kerry Pike,,,51.9113,-8.5669
IE11218,218981,Coolymurraghue,,,51.9096,-8.5619
